ACCT,BUDGET,COST TO DATE,COMMITMENTS,TIPO,REF,GEN_ACCT,Etapa,VARIANCE
1100,10065000.0,10065000.08,0.0,Above the Line,Cuenta General,,,-0.0800000000745058
1200,9449620.0,9361342.31,0.0,Above the Line,Cuenta General,,,88277.68999999948
1300,2810543.88,2663850.5300000003,0.0,Above the Line,Cuenta General,,,146693.34999999963
1400,11960556.35,13899922.024999999,0.0,Above the Line,Cuenta General,,,-1939365.6749999989
1600,1416167.22,1188979.765,0.0,Above the Line,Cuenta General,,,227187.45500000007
2000,6668300.0,7144077.982,0.0,Below the Line,Cuenta General,,,-475777.98199999984
2100,1614000.0,2041865.6,0.0,Below the Line,Cuenta General,,,-427865.6000000001
2200,1825740.0,1857793.179,0.0,Below the Line,Cuenta General,,,-32053.179000000004
2300,1427550.0,951190.5660000001,0.0,Below the Line,Cuenta General,,,476359.4339999999
2400,5268025.0,5254387.157000001,0.0,Below the Line,Cuenta General,,,13637.842999999411
2500,1009000.0,1098245.021,0.0,Below the Line,Cuenta General,,,-89245.02099999995
2600,1115250.0,1298282.0,0.0,Below the Line,Cuenta General,,,-183032.0
2700,2972500.0,2967066.147,0.0,Below the Line,Cuenta General,,,5433.853000000119
2800,1208200.0,1159295.102,0.0,Below the Line,Cuenta General,,,48904.898000000045
2900,630386.75,363183.2,0.0,Below the Line,Cuenta General,,,267203.55
3000,1624361.46,1170276.94,0.0,Below the Line,Cuenta General,,,454084.52
3100,11484172.030000001,11595695.2,0.0,Below the Line,Cuenta General,,,-111523.16999999806
3200,1139000.0,1472577.4100000001,0.0,Below the Line,Cuenta General,,,-333577.41000000015
3300,165500.0,408200.0,0.0,Below the Line,Cuenta General,,,-242700.0
3400,15001515.11,12724039.845,0.0,Below the Line,Cuenta General,,,2277475.2649999987
3500,281000.0,299000.0,0.0,Below the Line,Cuenta General,,,-18000.0
3600,7591103.12,7730090.859,0.0,Below the Line,Cuenta General,,,-138987.73900000006
3700,810000.0,896400.0,0.0,Below the Line,Cuenta General,,,-86400.0
3800,747018.96,656977.98,0.0,Below the Line,Cuenta General,,,90040.97999999998
3900,5965292.71,5884214.414,0.0,Below the Line,Cuenta General,,,81078.29600000009
4100,1451938.3,1461546.561,0.0,Below the Line,Cuenta General,,,-9608.26099999994
5000,4891351.46,4889054.93,0.0,Post,Cuenta General,,,2296.5300000002608
5100,2206500.0,2159000.0,0.0,Post,Cuenta General,,,47500.0
5200,1843600.0,1866170.0,0.0,Post,Cuenta General,,,-22570.0
5300,80000.0,0.0,0.0,Post,Cuenta General,,,80000.0
5400,100000.0,35000.0,0.0,Post,Cuenta General,,,65000.0
6000,3833200.0,4291613.01,0.0,Post,Cuenta General,,,-458413.0099999998
6100,1452334.48,1250234.47,0.0,Post,Cuenta General,,,202100.01
7000,13503508.17,12895653.216,1073641.650000001,Others,Cuenta General,,,-465786.69600000046
7200,1485676.0,1371757.2650000001,0.0,Others,Cuenta General,,,113918.73499999987
1101,8340000.0,8340000.02,0.0,Above the Line,Sub cuenta,1100,,-0.019999999552965164
1104,150000.0,150000.0,0.0,Above the Line,Sub cuenta,1100,,0.0
1107,1100000.0,1100000.06,0.0,Above the Line,Sub cuenta,1100,,-0.060000000055879354
1122,250000.0,250000.0,0.0,Above the Line,Sub cuenta,1100,,0.0
1193,225000.0,225000.0,0.0,Above the Line,Sub cuenta,1100,,0.0
1201,5979120.0,5978554.41,0.0,Above the Line,Sub cuenta,1200,,565.589999999851
1202,1063000.0,1063000.0,0.0,Above the Line,Sub cuenta,1200,,0.0
1204,1050000.0,1053750.0,0.0,Above the Line,Sub cuenta,1200,,-3750.0
1222,564500.0,566000.0,0.0,Above the Line,Sub cuenta,1200,,-1500.0
1287,793000.0,700037.9,0.0,Above the Line,Sub cuenta,1200,,92962.09999999998
1301,2138352.0,2183856.08,0.0,Above the Line,Sub cuenta,1300,,-45504.080000000075
1302,259248.0,400994.44999999995,0.0,Above the Line,Sub cuenta,1300,,-141746.44999999995
1320,75000.0,79000.0,0.0,Above the Line,Sub cuenta,1300,,-4000.0
1387,205200.0,0.0,0.0,Above the Line,Sub cuenta,1300,,205200.0
1399,132743.88,0.0,0.0,Above the Line,Sub cuenta,1300,,132743.88
1401,7612289.0,8807210.2,0.0,Above the Line,Sub cuenta,1400,,-1194921.1999999993
1403,1240398.32,1491930.49,0.0,Above the Line,Sub cuenta,1400,,-251532.16999999993
1404,255106.0,107315.31,0.0,Above the Line,Sub cuenta,1400,,147790.69
1406,196425.0,274385.23,0.0,Above the Line,Sub cuenta,1400,,-77960.22999999998
1410,528052.0,715517.93,0.0,Above the Line,Sub cuenta,1400,,-187465.93000000005
1411,330002.0,137813.36,0.0,Above the Line,Sub cuenta,1400,,192188.64
1412,78000.0,0.0,0.0,Above the Line,Sub cuenta,1400,,78000.0
1413,309100.0,232300.0,0.0,Above the Line,Sub cuenta,1400,,76800.0
1420,381225.0,381243.0,0.0,Above the Line,Sub cuenta,1400,,-18.0
1426,33868.0,24858.657,0.0,Above the Line,Sub cuenta,1400,,9009.343
1480,170000.0,70000.0,0.0,Above the Line,Sub cuenta,1400,,100000.0
1487,8000.0,7577.139999999999,0.0,Above the Line,Sub cuenta,1400,,422.8600000000006
1499,818091.0300000001,1649770.708,0.0,Above the Line,Sub cuenta,1400,,-831679.678
1620,108000.0,96760.18,0.0,Above the Line,Sub cuenta,1600,,11239.820000000007
1621,229344.44,351513.03,0.0,Above the Line,Sub cuenta,1600,,-122168.59000000003
1630,50000.0,29006.690000000002,0.0,Above the Line,Sub cuenta,1600,,20993.309999999998
1631,95072.22,25745.03,0.0,Above the Line,Sub cuenta,1600,,69327.19
1640,209441.63,176920.023,0.0,Above the Line,Sub cuenta,1600,,32521.607000000018
1641,560513.3999999999,436616.12,0.0,Above the Line,Sub cuenta,1600,,123897.27999999991
1642,146500.0,71091.59,0.0,Above the Line,Sub cuenta,1600,,75408.41
1643,10500.0,770.212,0.0,Above the Line,Sub cuenta,1600,,9729.788
1699,6795.530000000001,556.89,0.0,Above the Line,Sub cuenta,1600,,6238.64
2001,520000.0,520000.0,0.0,Below the Line,Sub cuenta,2000,,0.0
2003,742500.0,785134.0,0.0,Below the Line,Sub cuenta,2000,,-42634.0
2004,551250.0,577500.0,0.0,Below the Line,Sub cuenta,2000,,-26250.0
2005,673500.0,683500.0,0.0,Below the Line,Sub cuenta,2000,,-10000.0
2006,90000.0,93750.0,0.0,Below the Line,Sub cuenta,2000,,-3750.0
2009,198200.0,209633.33000000002,0.0,Below the Line,Sub cuenta,2000,,-11433.330000000016
2010,726750.0,726750.0,0.0,Below the Line,Sub cuenta,2000,,0.0
2011,749500.0,749500.0,0.0,Below the Line,Sub cuenta,2000,,0.0
2013,491400.0,567000.0,0.0,Below the Line,Sub cuenta,2000,,-75600.0
2014,429000.0,443000.0,0.0,Below the Line,Sub cuenta,2000,,-14000.0
2017,237500.0,253500.0,0.0,Below the Line,Sub cuenta,2000,,-16000.0
2019,119000.0,142600.0,0.0,Below the Line,Sub cuenta,2000,,-23600.0
2020,619000.0,698220.55,0.0,Below the Line,Sub cuenta,2000,,-79220.55000000005
2030,307700.0,335700.0,0.0,Below the Line,Sub cuenta,2000,,-28000.0
2042,5000.0,9054.285,0.0,Below the Line,Sub cuenta,2000,,-4054.285
2045,148000.0,148500.0,0.0,Below the Line,Sub cuenta,2000,,-500.0
2080,60000.0,200735.81699999998,0.0,Below the Line,Sub cuenta,2000,,-140735.81699999998
2103,1322000.0,2041865.6,0.0,Below the Line,Sub cuenta,2100,,-719865.6000000001
2110,292000.0,0.0,0.0,Below the Line,Sub cuenta,2100,,292000.0
2201,598290.0,598290.0,0.0,Below the Line,Sub cuenta,2200,,0.0
2202,387450.0,387450.0,0.0,Below the Line,Sub cuenta,2200,,0.0
2203,151200.0,151200.0,0.0,Below the Line,Sub cuenta,2200,,0.0
2206,490000.0,511630.0,0.0,Below the Line,Sub cuenta,2200,,-21630.0
2213,163800.0,180400.0,0.0,Below the Line,Sub cuenta,2200,,-16600.0
2285,35000.0,28823.179,0.0,Below the Line,Sub cuenta,2200,,6176.821
2310,116550.0,129150.0,0.0,Below the Line,Sub cuenta,2300,,-12600.0
2311,125000.0,112566.2,0.0,Below the Line,Sub cuenta,2300,,12433.800000000003
2385,60000.0,91213.206,0.0,Below the Line,Sub cuenta,2300,,-31213.206000000006
2390,66000.0,62840.0,0.0,Below the Line,Sub cuenta,2300,,3160.0
2394,1000000.0,497019.69000000006,0.0,Below the Line,Sub cuenta,2300,,502980.30999999994
2398,60000.0,58401.47,0.0,Below the Line,Sub cuenta,2300,,1598.5299999999988
2401,788425.0,810743.33,0.0,Below the Line,Sub cuenta,2400,,-22318.329999999958
2402,88200.0,75600.0,0.0,Below the Line,Sub cuenta,2400,,12600.0
2403,358650.0,416746.66,0.0,Below the Line,Sub cuenta,2400,,-58096.659999999974
2405,301020.0,507605.83,0.0,Below the Line,Sub cuenta,2400,,-206585.83000000002
2485,144000.0,114287.72,0.0,Below the Line,Sub cuenta,2400,,29712.28
2490,120000.0,114000.0,0.0,Below the Line,Sub cuenta,2400,,6000.0
2494,3001630.0,2814999.5670000003,0.0,Below the Line,Sub cuenta,2400,,186630.43299999973
2495,366100.0,274470.2,0.0,Below the Line,Sub cuenta,2400,,91629.79999999999
2498,100000.0,125933.85,0.0,Below the Line,Sub cuenta,2400,,-25933.850000000006
2501,360500.0,360500.0,0.0,Below the Line,Sub cuenta,2500,,0.0
2502,111000.0,105800.0,0.0,Below the Line,Sub cuenta,2500,,5200.0
2508,102500.0,67840.75,0.0,Below the Line,Sub cuenta,2500,,34659.25
2585,85000.0,87729.117,0.0,Below the Line,Sub cuenta,2500,,-2729.1169999999984
2594,310000.0,469634.524,0.0,Below the Line,Sub cuenta,2500,,-159634.52399999998
2598,40000.0,6740.63,0.0,Below the Line,Sub cuenta,2500,,33259.37
2601,61900.0,82878.25,0.0,Below the Line,Sub cuenta,2600,,-20978.25
2602,660900.0,706353.75,0.0,Below the Line,Sub cuenta,2600,,-45453.75
2621,63600.0,98000.0,0.0,Below the Line,Sub cuenta,2600,,-34400.0
2623,303850.0,411050.0,0.0,Below the Line,Sub cuenta,2600,,-107200.0
2693,25000.0,0.0,0.0,Below the Line,Sub cuenta,2600,,25000.0
2701,382500.0,382500.0,0.0,Below the Line,Sub cuenta,2700,,0.0
2703,160000.0,160000.0,0.0,Below the Line,Sub cuenta,2700,,0.0
2705,252000.0,252000.0,0.0,Below the Line,Sub cuenta,2700,,0.0
2706,120000.0,121500.0,0.0,Below the Line,Sub cuenta,2700,,-1500.0
2707,229000.0,318640.0,0.0,Below the Line,Sub cuenta,2700,,-89640.0
2709,10000.0,0.0,0.0,Below the Line,Sub cuenta,2700,,10000.0
2794,1500000.0,1488476.147,0.0,Below the Line,Sub cuenta,2700,,11523.852999999886
2795,299000.0,243950.0,0.0,Below the Line,Sub cuenta,2700,,55050.0
2798,20000.0,0.0,0.0,Below the Line,Sub cuenta,2700,,20000.0
2801,474900.0,488100.0,0.0,Below the Line,Sub cuenta,2800,,-13200.0
2802,253400.0,253400.0,0.0,Below the Line,Sub cuenta,2800,,0.0
2804,120000.0,120000.0,0.0,Below the Line,Sub cuenta,2800,,0.0
2805,159900.0,149400.0,0.0,Below the Line,Sub cuenta,2800,,10500.0
2808,120000.0,135637.142,0.0,Below the Line,Sub cuenta,2800,,-15637.141999999993
2885,80000.0,12757.96,0.0,Below the Line,Sub cuenta,2800,,67242.04000000001
2902,411636.75000000006,345940.0,0.0,Below the Line,Sub cuenta,2900,,65696.75000000006
2911,60000.0,9543.2,0.0,Below the Line,Sub cuenta,2900,,50456.8
2985,78750.0,7700.0,0.0,Below the Line,Sub cuenta,2900,,71050.0
2998,80000.0,0.0,0.0,Below the Line,Sub cuenta,2900,,80000.0
3001,211465.80999999997,179527.93,0.0,Below the Line,Sub cuenta,3000,,31937.879999999976
3002,418795.64999999997,420036.00999999995,0.0,Below the Line,Sub cuenta,3000,,-1240.359999999986
3003,468050.0,354754.98,0.0,Below the Line,Sub cuenta,3000,,113295.02000000002
3004,117300.0,71683.32,0.0,Below the Line,Sub cuenta,3000,,45616.67999999999
3085,235000.0,69141.37,0.0,Below the Line,Sub cuenta,3000,,165858.63
3091,93750.0,75133.33,0.0,Below the Line,Sub cuenta,3000,,18616.67
3098,80000.0,0.0,0.0,Below the Line,Sub cuenta,3000,,80000.0
3101,989000.0,1003000.0,0.0,Below the Line,Sub cuenta,3100,,-14000.0
3102,605208.29,637583.3099999999,0.0,Below the Line,Sub cuenta,3100,,-32375.019999999902
3104,490916.62,467123.12,0.0,Below the Line,Sub cuenta,3100,,23793.5
3108,126000.0,126000.0,0.0,Below the Line,Sub cuenta,3100,,0.0
3109,174750.0,203333.0,0.0,Below the Line,Sub cuenta,3100,,-28583.0
3110,125000.0,64700.0,0.0,Below the Line,Sub cuenta,3100,,60300.0
3112,272000.0,272000.0,0.0,Below the Line,Sub cuenta,3100,,0.0
3145,837000.0,835124.99,0.0,Below the Line,Sub cuenta,3100,,1875.0100000000093
3185,120000.0,67265.44,0.0,Below the Line,Sub cuenta,3100,,52734.56
3192,324000.0,134000.0,0.0,Below the Line,Sub cuenta,3100,,190000.0
3193,7120297.12,7755208.34,0.0,Below the Line,Sub cuenta,3100,,-634911.2199999997
3198,300000.0,30357.0,0.0,Below the Line,Sub cuenta,3100,,269643.0
3201,483500.0,519733.33,0.0,Below the Line,Sub cuenta,3200,,-36233.330000000016
3220,462500.0,746450.76,0.0,Below the Line,Sub cuenta,3200,,-283950.76
3292,153000.0,158250.0,0.0,Below the Line,Sub cuenta,3200,,-5250.0
3294,20000.0,13125.76,0.0,Below the Line,Sub cuenta,3200,,6874.24
3298,20000.0,35017.56,0.0,Below the Line,Sub cuenta,3200,,-15017.559999999998
3305,165500.0,408200.0,0.0,Below the Line,Sub cuenta,3300,,-242700.0
3401,271779.74,356865.229,0.0,Below the Line,Sub cuenta,3400,,-85085.489
3402,504000.0,490000.0,0.0,Below the Line,Sub cuenta,3400,,14000.0
3403,768000.0,753740.0,0.0,Below the Line,Sub cuenta,3400,,14260.0
3407,317300.0,313050.0,0.0,Below the Line,Sub cuenta,3400,,4250.0
3408,100000.0,65000.0,0.0,Below the Line,Sub cuenta,3400,,35000.0
3410,4701050.0,4892691.512,0.0,Below the Line,Sub cuenta,3400,,-191641.5120000001
3412,6880105.37,4270057.826,0.0,Below the Line,Sub cuenta,3400,,2610047.5439999998
3416,112000.0,115587.078,0.0,Below the Line,Sub cuenta,3400,,-3587.077999999994
3442,807280.0,947905.22,0.0,Below the Line,Sub cuenta,3400,,-140625.21999999997
3480,80000.0,72600.0,0.0,Below the Line,Sub cuenta,3400,,7400.0
3485,60000.0,86372.75,0.0,Below the Line,Sub cuenta,3400,,-26372.75
3498,400000.0,360170.23,0.0,Below the Line,Sub cuenta,3400,,39829.77000000002
3583,281000.0,299000.0,0.0,Below the Line,Sub cuenta,3500,,-18000.0
3601,128000.0,96000.0,0.0,Below the Line,Sub cuenta,3600,,32000.0
3629,235000.0,110242.09999999999,0.0,Below the Line,Sub cuenta,3600,,124757.90000000001
3632,1551403.12,1327324.359,0.0,Below the Line,Sub cuenta,3600,,224078.76100000017
3633,170000.0,0.0,0.0,Below the Line,Sub cuenta,3600,,170000.0
3683,5456700.0,6021743.4,0.0,Below the Line,Sub cuenta,3600,,-565043.4000000004
3698,50000.0,174781.0,0.0,Below the Line,Sub cuenta,3600,,-124781.0
3716,90000.0,16400.0,0.0,Below the Line,Sub cuenta,3700,,73600.0
3793,720000.0,880000.0,0.0,Below the Line,Sub cuenta,3700,,-160000.0
3807,438400.0,438400.0,0.0,Below the Line,Sub cuenta,3800,,0.0
3813,197118.96,218577.97999999998,0.0,Below the Line,Sub cuenta,3800,,-21459.01999999999
3894,111500.0,0.0,0.0,Below the Line,Sub cuenta,3800,,111500.0
3901,210701.0,333307.941,0.0,Below the Line,Sub cuenta,3900,,-122606.94099999999
3902,4360556.34,4515991.63,0.0,Below the Line,Sub cuenta,3900,,-155435.29000000004
3903,1037943.5200000001,846901.5199999999,0.0,Below the Line,Sub cuenta,3900,,191042.00000000023
3904,10000.0,14286.463,0.0,Below the Line,Sub cuenta,3900,,-4286.463
3936,225160.0,127306.12,0.0,Below the Line,Sub cuenta,3900,,97853.88
3999,120931.84999999999,46420.74,0.0,Below the Line,Sub cuenta,3900,,74511.10999999999
4180,1451938.3,1461546.561,0.0,Below the Line,Sub cuenta,4100,,-9608.26099999994
5001,1355250.0,1359250.0,0.0,Post,Sub cuenta,5000,,-4000.0
5002,435500.0,435500.0,0.0,Post,Sub cuenta,5000,,0.0
5009,638000.0,671000.0,0.0,Post,Sub cuenta,5000,,-33000.0
5010,319000.0,335500.0,0.0,Post,Sub cuenta,5000,,-16500.0
5011,194200.0,194200.0,0.0,Post,Sub cuenta,5000,,0.0
5018,96400.0,96400.0,0.0,Post,Sub cuenta,5000,,0.0
5022,1738000.0,1738000.0,0.0,Post,Sub cuenta,5000,,0.0
5024,115001.46,59204.93,0.0,Post,Sub cuenta,5000,,55796.530000000006
5101,324000.0,324000.0,0.0,Post,Sub cuenta,5100,,0.0
5105,1179000.0,1179000.0,0.0,Post,Sub cuenta,5100,,0.0
5109,80000.0,80000.0,0.0,Post,Sub cuenta,5100,,0.0
5110,216000.0,216000.0,0.0,Post,Sub cuenta,5100,,0.0
5113,160000.0,160000.0,0.0,Post,Sub cuenta,5100,,0.0
5120,200000.0,200000.0,0.0,Post,Sub cuenta,5100,,0.0
5197,47500.0,0.0,0.0,Post,Sub cuenta,5100,,47500.0
5201,612000.0,612000.0,0.0,Post,Sub cuenta,5200,,0.0
5202,59000.0,59000.0,0.0,Post,Sub cuenta,5200,,0.0
5203,126000.0,126000.0,0.0,Post,Sub cuenta,5200,,0.0
5207,255000.0,255000.0,0.0,Post,Sub cuenta,5200,,0.0
5209,57600.0,57600.0,0.0,Post,Sub cuenta,5200,,0.0
5221,0.0,22570.0,0.0,Post,Sub cuenta,5200,,-22570.0
5222,734000.0,734000.0,0.0,Post,Sub cuenta,5200,,0.0
5301,80000.0,0.0,0.0,Post,Sub cuenta,5300,,80000.0
5402,100000.0,35000.0,0.0,Post,Sub cuenta,5400,,65000.0
6001,739200.0,739200.0,0.0,Post,Sub cuenta,6000,,0.0
6002,294000.0,294000.0,0.0,Post,Sub cuenta,6000,,0.0
6004,2800000.0,3258413.0100000002,0.0,Post,Sub cuenta,6000,,-458413.01000000024
6101,368000.0,315984.47,0.0,Post,Sub cuenta,6100,,52015.53000000003
6102,240000.0,96000.0,0.0,Post,Sub cuenta,6100,,144000.0
6103,216000.0,0.0,0.0,Post,Sub cuenta,6100,,216000.0
6136,1127850.0,727850.0,0.0,Post,Sub cuenta,6100,,400000.0
6137,-849515.52,0.0,0.0,Post,Sub cuenta,6100,,-849515.52
6149,350000.0,110400.0,0.0,Post,Sub cuenta,6100,,239600.0
7001,149875.0,149875.0,0.0,Others,Sub cuenta,7000,,0.0
7002,68000.0,339733.0,0.0,Others,Sub cuenta,7000,,-271733.0
7003,11643573.8,10574177.83,1069395.9700000011,Others,Sub cuenta,7000,,0.0
7007,464182.0,854182.0,0.0,Others,Sub cuenta,7000,,-390000.0
7008,18700.0,15300.0,0.0,Others,Sub cuenta,7000,,3400.0
7038,296000.0,82842.49799999999,4245.68,Others,Sub cuenta,7000,,208911.82200000001
7050,273000.0,271026.01800000004,0.0,Others,Sub cuenta,7000,,1973.98199999996
7080,8000.0,26339.51,0.0,Others,Sub cuenta,7000,,-18339.51
7094,582177.37,582177.36,0.0,Others,Sub cuenta,7000,,0.010000000009313226
7201,1324376.0,1332744.52,0.0,Others,Sub cuenta,7200,,-8368.520000000019
7216,50000.0,4000.0,0.0,Others,Sub cuenta,7200,,46000.0
7217,111300.0,0.0,0.0,Others,Sub cuenta,7200,,111300.0
7230,0.0,35012.745,0.0,Others,Sub cuenta,7200,,-35012.745
1101-002,0.0,0.0,0.0,Above the Line,Detalle,,,0.0
1101-004,0.0,0.0,0.0,Above the Line,Detalle,,,0.0
1101-005,1400000.0,1400000.0,0.0,Above the Line,Detalle,,DEVELOPMENT,0.0
1101-006,100000.0,100000.03,0.0,Above the Line,Detalle,,DEVELOPMENT,-0.029999999998835847
1101-007,100000.0,100000.0,0.0,Above the Line,Detalle,,DEVELOPMENT,0.0
1101-010,0.0,0.0,0.0,Above the Line,Detalle,,,0.0
1101-011,1400000.0,1400000.0,0.0,Above the Line,Detalle,,DEVELOPMENT,0.0
1101-012,75000.0,75000.0,0.0,Above the Line,Detalle,,DEVELOPMENT,0.0
1101-015,0.0,0.0,0.0,Above the Line,Detalle,,,0.0
1101-016,1400000.0,1400000.0,0.0,Above the Line,Detalle,,DEVELOPMENT,0.0
1101-017,75000.0,75000.0,0.0,Above the Line,Detalle,,DEVELOPMENT,0.0
1101-020,0.0,0.0,0.0,Above the Line,Detalle,,,0.0
1101-021,1400000.0,1400000.0,0.0,Above the Line,Detalle,,DEVELOPMENT,0.0
1101-022,75000.0,75000.0,0.0,Above the Line,Detalle,,DEVELOPMENT,0.0
1101-025,0.0,0.0,0.0,Above the Line,Detalle,,,0.0
1101-026,1400000.0,1399999.9899999998,0.0,Above the Line,Detalle,,DEVELOPMENT,0.01000000024214387
1101-027,75000.0,75000.0,0.0,Above the Line,Detalle,,DEVELOPMENT,0.0
1101-030,0.0,0.0,0.0,Above the Line,Detalle,,,0.0
1101-032,0.0,0.0,0.0,Above the Line,Detalle,,,0.0
1101-033,210000.0,210000.0,0.0,Above the Line,Detalle,,DEVELOPMENT,0.0
1101-036,0.0,0.0,0.0,Above the Line,Detalle,,,0.0
1101-037,210000.0,210000.0,0.0,Above the Line,Detalle,,DEVELOPMENT,0.0
1101-040,0.0,0.0,0.0,Above the Line,Detalle,,,0.0
1101-041,210000.0,210000.0,0.0,Above the Line,Detalle,,DEVELOPMENT,0.0
1101-044,0.0,0.0,0.0,Above the Line,Detalle,,,0.0
1101-045,105000.0,105000.0,0.0,Above the Line,Detalle,,DEVELOPMENT,0.0
1101-046,105000.0,105000.0,0.0,Above the Line,Detalle,,DEVELOPMENT,0.0
1104-002,0.0,0.0,0.0,Above the Line,Detalle,,,0.0
1104-003,150000.0,150000.0,0.0,Above the Line,Detalle,,DEVELOPMENT,0.0
1107-002,0.0,0.0,0.0,Above the Line,Detalle,,,0.0
1107-004,0.0,0.0,0.0,Above the Line,Detalle,,,0.0
1107-005,275000.0,275000.06,0.0,Above the Line,Detalle,,DEVELOPMENT,-0.059999999997671694
1107-008,0.0,0.0,0.0,Above the Line,Detalle,,,0.0
1107-009,275000.0,275000.0,0.0,Above the Line,Detalle,,DEVELOPMENT,0.0
1107-012,0.0,0.0,0.0,Above the Line,Detalle,,,0.0
1107-014,0.0,0.0,0.0,Above the Line,Detalle,,,0.0
1107-015,275000.0,275000.0,0.0,Above the Line,Detalle,,DEVELOPMENT,0.0
1107-018,0.0,0.0,0.0,Above the Line,Detalle,,,0.0
1107-019,275000.0,275000.0,0.0,Above the Line,Detalle,,DEVELOPMENT,0.0
1122-002,0.0,0.0,0.0,Above the Line,Detalle,,,0.0
1122-004,0.0,0.0,0.0,Above the Line,Detalle,,,0.0
1122-005,125000.0,125000.0,0.0,Above the Line,Detalle,,DEVELOPMENT,0.0
1122-008,0.0,0.0,0.0,Above the Line,Detalle,,,0.0
1122-010,0.0,0.0,0.0,Above the Line,Detalle,,,0.0
1122-011,125000.0,125000.0,0.0,Above the Line,Detalle,,DEVELOPMENT,0.0
1193-002,0.0,0.0,0.0,Above the Line,Detalle,,,0.0
1193-003,100000.0,100000.0,0.0,Above the Line,Detalle,,DEVELOPMENT,0.0
1193-006,0.0,0.0,0.0,Above the Line,Detalle,,,0.0
1193-007,125000.0,125000.0,0.0,Above the Line,Detalle,,DEVELOPMENT,0.0
1201-002,0.0,0.0,0.0,Above the Line,Detalle,,,0.0
1201-003,2149560.0,2148994.41,0.0,Above the Line,Detalle,,ALL SHOW,565.589999999851
1201-005,0.0,0.0,0.0,Above the Line,Detalle,,,0.0
1201-006,2149560.0,2149560.0,0.0,Above the Line,Detalle,,ALL SHOW,0.0
1201-008,0.0,0.0,0.0,Above the Line,Detalle,,,0.0
1201-009,1680000.0,1680000.0,0.0,Above the Line,Detalle,,ALL SHOW,0.0
1202-002,0.0,0.0,0.0,Above the Line,Detalle,,,0.0
1202-003,125000.0,125000.0,0.0,Above the Line,Detalle,,SOFT,0.0
1202-004,301500.0,301500.0,0.0,Above the Line,Detalle,,PREP,0.0
1202-005,234500.0,234500.0,0.0,Above the Line,Detalle,,SHOOT,0.0
1202-006,402000.0,402000.0,0.0,Above the Line,Detalle,,WRAP,0.0
1204-002,0.0,0.0,0.0,Above the Line,Detalle,,,0.0
1204-003,210000.0,210000.0,0.0,Above the Line,Detalle,,SOFT,0.0
1204-004,378000.0,378000.0,0.0,Above the Line,Detalle,,PREP,0.0
1204-005,294000.0,294000.0,0.0,Above the Line,Detalle,,SHOOT,0.0
1204-006,168000.0,171750.0,0.0,Above the Line,Detalle,,WRAP,-3750.0
1222-002,0.0,0.0,0.0,Above the Line,Detalle,,,0.0
1222-003,73500.0,73500.0,0.0,Above the Line,Detalle,,PREP,0.0
1222-004,73500.0,75000.0,0.0,Above the Line,Detalle,,SHOOT,-1500.0
1222-007,0.0,0.0,0.0,Above the Line,Detalle,,,0.0
1222-008,50000.0,50000.0,0.0,Above the Line,Detalle,,SOFT,0.0
1222-009,367500.0,367500.0,0.0,Above the Line,Detalle,,ALL SHOW,0.0
1287-002,0.0,0.0,0.0,Above the Line,Detalle,,,0.0
1287-004,0.0,0.0,0.0,Above the Line,Detalle,,,0.0
1287-005,52000.0,46971.340000000004,0.0,Above the Line,Detalle,,ALL SHOW,5028.659999999996
1287-006,91000.0,76753.34,0.0,Above the Line,Detalle,,ALL SHOW,14246.660000000003
1287-007,221000.0,147313.22,0.0,Above the Line,Detalle,,ALL SHOW,73686.78
1287-010,0.0,0.0,0.0,Above the Line,Detalle,,,0.0
1287-011,117000.0,117000.0,0.0,Above the Line,Detalle,,ALL SHOW,0.0
1287-012,91000.0,91000.0,0.0,Above the Line,Detalle,,ALL SHOW,0.0
1287-013,221000.0,221000.0,0.0,Above the Line,Detalle,,ALL SHOW,0.0
1301-002,0.0,0.0,0.0,Above the Line,Detalle,,,0.0
1301-003,462000.0,483666.66,0.0,Above the Line,Detalle,,SHOOT,-21666.659999999974
1301-004,31136.0,58196.200000000004,0.0,Above the Line,Detalle,,SHOOT,-27060.200000000004
1301-005,6672.0,8770.7,0.0,Above the Line,Detalle,,SHOOT,-2098.7000000000007
1301-006,31136.0,55586.979999999996,0.0,Above the Line,Detalle,,SHOOT,-24450.979999999996
1301-007,4200.0,6927.13,0.0,Above the Line,Detalle,,SHOOT,-2727.13
1301-010,0.0,0.0,0.0,Above the Line,Detalle,,,0.0
1301-011,462000.0,462000.0,0.0,Above the Line,Detalle,,SHOOT,0.0
1301-012,31136.0,53694.54,0.0,Above the Line,Detalle,,SHOOT,-22558.54
1301-013,6672.0,4990.18,0.0,Above the Line,Detalle,,SHOOT,1681.8199999999997
1301-014,31136.0,43303.630000000005,0.0,Above the Line,Detalle,,SHOOT,-12167.630000000005
1301-015,4200.0,18278.14,0.0,Above the Line,Detalle,,SHOOT,-14078.14
1301-018,0.0,0.0,0.0,Above the Line,Detalle,,,0.0
1301-019,462000.0,462000.0,0.0,Above the Line,Detalle,,SHOOT,0.0
1301-020,31136.0,0.0,0.0,Above the Line,Detalle,,SHOOT,31136.0
1301-021,6672.0,0.0,0.0,Above the Line,Detalle,,SHOOT,6672.0
1301-022,31136.0,0.0,0.0,Above the Line,Detalle,,SHOOT,31136.0
